breaks.thisRepN,breaks.thisTrialN,breaks.thisN,breaks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,init_vars.started,init_vars.stopped,general_instruction.started,continue_to_resting_T1.started,general_instruction.stopped,continue_to_resting_T1.keys,continue_to_resting_T1.rt,continue_to_resting_T1.duration,resting_state.started,resting_state.stopped,TUS.started,fix_cross_TUS.started,fix_cross_TUS.stopped,TUS.stopped,task_instruction.started,task_instruction_text.started,continue_to_task.started,go_to_task.started,task_instruction.stopped,go_to_task.keys,go_to_task.rt,go_to_task.duration,trial_baseline.started,fix_cross_baseline.started,trial_baseline.stopped,reward_size_cue.started,blank_text.started,reward_size_cue.stopped,decision_window.started,give_response.started,decision_window.stopped,rt_ms,sample_ind,likelihood,likelihoods,hold.started,blank_post_response.started,hold.stopped,reward_reveal.started,current_win_text.started,reward_reveal.stopped,reward,reward_size,reward_chance_endpoint,snr_db,blank_post_response.stopped,break_relax.started,break_relax.stopped,goodbye_screen.started,quit_exp.started,goodbye_screen.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,67,0,67,0,58.158149100025184,,,,,,,,,,,,,,,,,,,,,,,,58.14659589994699,58.158149100025184,58.29209669993725,58.29219559999183,58.30777199997101,58.358208299963735,58.358230000012554,58.374392599915154,58.59237309999298,239.3134000012651,2,0.44780339900744753,"[0.49198378851048435, 0.4507162934539595, 0.44780339900744753, 0.383456620572422, 0.34407960926971953, 0.2953382426469158, 0.2747920871918845, 0.23796184683268182, 0.207339429775051]",58.59242769994307,58.60784469998907,58.62517329992261,58.625179999973625,58.64113509992603,58.725032999995165,True,3,0.2,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,68,0,68,0,58.75747620000038,,,,,,,,,,,,,,,,,,,,,,,,58.7429967999924,58.75747620000038,58.8926414999878,58.89272260002326,58.90930059994571,58.95795339997858,58.95796429994516,58.97440499998629,59.55932300002314,605.4395999526605,7,0.9274932689701866,"[0.4844150540649904, 0.5712242635256684, 0.6550269572951596, 0.6777530255805126, 0.7771512411868345, 0.8006376786343358, 0.8848717941579917, 0.9274932689701866, 1.0]",59.55937979998998,59.57478289993014,59.59358629991766,59.5936213999521,59.608805699972436,59.69297999993432,True,1,1.0,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,69,0,69,0,59.72527259995695,,,,,,,,,,,,,,,,,,,,,,,,59.70976999995764,59.72527259995695,59.84193529991899,59.842031299951486,59.857971200020984,59.90894649992697,59.9089673999697,59.926001199986786,60.19376559997909,289.55310001038015,4,0.35458391748824514,"[0.5047031136190745, 0.4782901939242511, 0.41848329901051534, 0.37758150821466946, 0.35458391748824514, 0.3181996552495766, 0.2812019129287031, 0.2347038840440904, 0.1933443534424479]",60.19389669992961,60.20860529993661,60.2260382999666,60.22605689999182,60.241201899945736,60.325561499921605,False,2,0.2,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,70,0,70,0,60.35737069998868,,,,,,,,,,,,,,,,,,,,,,,,60.34249169996474,60.35737069998868,60.491859999950975,60.491955299978144,60.51036959991325,60.559188499930315,60.559200900024734,60.57615719991736,60.97774359991308,423.4530999092385,5,0.6786784971815594,"[0.5043678815719946, 0.5467873956317584, 0.579818689863359, 0.6242138312630146, 0.6675946724177239, 0.6786784971815594, 0.7355069817958185, 0.777227308761634, 0.8135486015602502]",60.977904099971056,60.99138989998028,61.008370899944566,61.00838010001462,61.02477679995354,61.10935549996793,True,1,0.8,34,61.02477679995354,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,71,0,71,0,61.14096170000266,,,,,,,,,,,,,,,,,,,,,,,,61.12795340002049,61.14096170000266,61.27555060002487,61.27567379991524,61.29184289998375,61.341507499921136,61.34151449997444,61.35787009994965,61.558920499985106,222.4321998655796,3,0.5438229473264604,"[0.4771266449174882, 0.5318412030154177, 0.5432239137098818, 0.5438229473264604, 0.5505883986667766, 0.555969417940305, 0.5589592997112409, 0.5772836863591452, 0.6136664261030864]",61.55897479993291,61.57587539998349,61.591713699977845,61.59172319993377,61.6080639999127,61.70889309991617,True,1,0.6000000000000001,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,72,0,72,0,61.74208300001919,,,,,,,,,,,,,,,,,,,,,,,,61.72518309997395,61.74208300001919,61.87518470000941,61.87534039991442,61.89110649994109,61.941005599917844,61.94101509999018,61.95814599993173,62.642694199923426,706.6066999686882,7,0.06581177948695015,"[0.4988862181389096, 0.4369065193549342, 0.3723186261645758, 0.3212728616428643, 0.2505381871464829, 0.1835344308691654, 0.12683363746470294, 0.06581177948695015, 0.0]",62.64274259994272,62.65800679998938,62.67441410000902,62.67442019993905,62.69137429993134,62.775476299924776,False,2,0.0,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,73,0,73,0,62.8073485000059,,,,,,,,,,,,,,,,,,,,,,,,62.79238290002104,62.8073485000059,62.926993799977936,62.927094999933615,62.94179139996413,62.991334899910726,62.991354599944316,63.00794749998022,63.558845399995334,570.8175998879597,8,0.3983140957137706,"[0.5035100343549739, 0.48362195585092116, 0.45997030512789405, 0.4550754361009365, 0.4556185609467525, 0.4411640737415001, 0.4157809681451262, 0.40681188239928684, 0.3983140957137706]",63.558905499987304,63.57441609993111,63.59122980001848,63.59125539998058,63.60834919998888,63.70855300000403,False,3,0.4,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,74,0,74,0,63.74093349999748,,,,,,,,,,,,,,,,,,,,,,,,63.72630460001528,63.74093349999748,63.87490830000024,63.87499439995736,63.891249599982984,63.942006599972956,63.94202259997837,63.95770809997339,64.30876829999033,372.8014000225812,5,0.5644387540484572,"[0.4980226548059571, 0.5140177200937919, 0.5190182910852652, 0.5433770727528208, 0.5451365091740167, 0.5644387540484572, 0.5807753566123698, 0.5801720119172054, 0.5942123487350731]",64.30882409994956,64.32434749999084,64.34120109991636,64.34120759996586,64.35902510001324,64.45920299994759,True,3,0.6000000000000001,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,75,0,75,0,64.49276659998577,,,,,,,,,,,,,,,,,,,,,,,,64.4766677999869,64.49276659998577,64.60842709999997,64.60851339995861,64.62454009999055,64.67458320001606,64.67459439998493,64.69114509993233,65.42587319994345,756.2081000069156,8,0.606262331093082,"[0.5097470258307509, 0.5238868930544255, 0.5129272174040339, 0.5458435415528061, 0.5438341532484493, 0.5693396660389368, 0.5564015006725208, 0.5756637962421952, 0.606262331093082]",65.425928200013,65.44136169995181,65.45893949992023,65.45896389998961,65.4747460000217,65.5766072999686,False,1,0.6000000000000001,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,76,0,76,0,65.60808399994858,,,,,,,,,,,,,,,,,,,,,,,,65.59351779997814,65.60808399994858,65.72498409997206,65.7250781999901,65.74168689991347,65.79162039991934,65.79162949998863,65.80839469993953,66.56011820002459,773.9305999130011,8,0.20068029268331983,"[0.4929234333889997, 0.4650139391667219, 0.42245675084811835, 0.39029377357087164, 0.3647896311404502, 0.31918677537809503, 0.27712214301214144, 0.23550614982413268, 0.20068029268331983]",66.56016899994574,66.57531999994535,66.59185650001746,66.59186299995054,66.6077607999323,66.69151559995953,False,1,0.2,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,77,0,77,0,66.72460169997066,,,,,,,,,,,,,,,,,,,,,,,,66.70929759996943,66.72460169997066,66.84158419992309,66.84174499998335,66.85765919997357,66.90831209998578,66.90832259994932,66.92562429991085,67.22592360002454,322.82549992669374,4,0.6399295294570054,"[0.5203024263010583, 0.5514937383810864, 0.5829941089216499, 0.6092785530927749, 0.6399295294570054, 0.6830514368933257, 0.7296617123066487, 0.7649561467353426, 0.7975124228596534]",67.22597919998225,67.24107659992296,67.25854539999273,67.25855129992124,67.27443869994022,67.35818239999935,True,1,0.8,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,78,0,78,0,67.39081239991356,,,,,,,,,,,,,,,,,,,,,,,,67.37595769995824,67.39081239991356,67.52569629997015,67.52579350001179,67.5418001000071,67.59148740000091,67.59149559994694,67.60793529998045,68.00878209993243,421.93179996684194,7,0.2326798538980585,"[0.49772389678009393, 0.46837392745937906, 0.4114706843606293, 0.38049059986132205, 0.3503531146820672, 0.32028293249867845, 0.28858334329633467, 0.2326798538980585, 0.20003443456088513]",68.00883619999513,68.02481269999407,68.0411242999835,68.04113139992114,68.05801439995412,68.14156859996729,False,2,0.2,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,79,0,79,0,68.17407629999798,,,,,,,,,,,,,,,,,,,,,,,,68.15906989993528,68.17407629999798,68.30891649995465,68.30900659994222,68.32441849994939,68.37416130001657,68.37416769994888,68.39097720000427,69.02709769993089,656.5794998314232,8,0.20268832574000217,"[0.49389660460175455, 0.46426151844423796, 0.4211597864715532, 0.3948921476110497, 0.35039474950447097, 0.3035037158097266, 0.2694379592558119, 0.23210019312539004, 0.20268832574000217]",69.02720040001441,69.04246009991039,69.05834889994003,69.05836039991118,69.0750913999509,69.15854059997946,False,1,0.2,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,80,0,80,0,69.19086420000531,,,,,,,,,,,,,,,,,,,,,,,,69.17638989991974,69.19086420000531,69.32819489995018,69.3285153999459,69.342229199945,69.39123750000726,69.39124589995481,69.4078822999727,69.50894009997137,119.41069993190467,1,0.5158381884005687,"[0.5046043744777662, 0.5158381884005687, 0.522455865266385, 0.5559903533659657, 0.549092392545015, 0.5528843812735142, 0.5799522159127515, 0.5768009531720436, 0.6040751129318378]",69.50899969995953,69.52692989993375,69.54259299999103,69.54260399995837,69.55917289992794,69.66002079995815,True,2,0.6000000000000001,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,81,0,81,0,69.69092959992122,,,,,,,,,,,,,,,,,,,,,,,,69.67816819995642,69.69092959992122,69.8255116000073,69.82565819995943,69.84150039998349,69.89124859997537,69.89127379993442,69.90774689998943,70.64264159998856,755.543099832721,8,0.8110277516425134,"[0.5158058506874975, 0.5211756436801211, 0.5912087391757257, 0.6094186135998596, 0.6785751119123152, 0.6924442842223458, 0.6990834477132482, 0.7671753272579919, 0.8110277516425134]",70.64269539993256,70.65774980001152,70.67467169999145,70.67467829992529,70.69114979996812,70.79177050001454,False,1,0.8,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,82,0,82,0,70.82403429993428,,,,,,,,,,,,,,,,,,,,,,,,70.80884499999229,70.82403429993428,70.94302929996047,70.94312740000896,70.95785919995978,71.00944779999554,71.00946690002456,71.02518499991857,71.45942139998078,455.04079991951585,5,0.7056337078465795,"[0.5013550346096217, 0.5385480952225948, 0.5882161227793765, 0.6148835450141145, 0.6462353249162143, 0.7056337078465795, 0.7297497423406556, 0.7632970763926662, 0.7906987105399488]",71.45947989996057,71.47488899994642,71.49169429996982,71.49170629994478,71.50779319996946,71.59170699992683,True,2,0.8,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,83,0,83,0,71.6241947999224,,,,,,,,,,,,,,,,,,,,,,,,71.60949740000069,71.6241947999224,71.74235249997582,71.74250609998126,71.7582010999322,71.80847069993615,71.80850479996298,71.82445820001885,71.99219509994145,188.64599999506027,2,0.4189135878590445,"[0.5017641979798623, 0.47234036058730217, 0.4189135878590445, 0.3882498287180245, 0.3359014483038878, 0.3143724481366506, 0.27338984790657034, 0.2345873659929103, 0.19315734857053346]",71.9922496000072,72.00766170001589,72.02448809996713,72.02449410001282,72.04267989995424,72.12547759991139,True,2,0.2,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,84,0,84,0,72.15756189997774,,,,,,,,,,,,,,,,,,,,,,,,72.14318749995437,72.15756189997774,72.29364109993912,72.29393849999178,72.30812750000041,72.3577964999713,72.3578153999988,72.3743554999819,72.85866239992902,503.9711998542771,7,0.9389730058680492,"[0.5002924484797288, 0.5645003480358518, 0.6182937657185393, 0.6827322959436195, 0.7427538949110533, 0.8032845155053099, 0.8639284669411238, 0.9389730058680492, 1.0]",72.85871629999019,72.8743575999979,72.89188070001546,72.89188739995006,72.90783639997244,73.00829419994261,True,3,1.0,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,85,0,85,0,73.04092459997628,,,,,,,,,,,,,,,,,,,,,,,,73.02539179997984,73.04092459997628,73.17517699999735,73.17527419992257,73.19263810000848,73.24126039992552,73.24127889994998,73.2578328999225,73.89224179997109,655.9454998932779,8,0.2019787260744468,"[0.5061779073877121, 0.45314109134608777, 0.4272448928558297, 0.39038687148901463, 0.3436584981662589, 0.30389787993008804, 0.2808625280257535, 0.23781420830973288, 0.2019787260744468]",73.89229470002465,73.90826719999313,73.92542549991049,73.92544389993418,73.94100019999314,74.04175109998323,False,2,0.2,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,86,0,86,0,74.07478589995299,,,,,,,,,,,,,,,,,,,,,,,,74.06079529994167,74.07478589995299,74.20818650000729,74.20831859996542,74.22441769996658,74.27455239999108,74.2745683999965,74.29120590002276,74.59283029998187,323.34979996085167,3,0.6165584746330747,"[0.5268621359193579, 0.526898616689706, 0.5652871068591996, 0.6165584746330747, 0.6682116794312899, 0.6978366034447326, 0.7305053131864419, 0.7756736417185991, 0.8206508611453189]",74.5928891999647,74.60783809993882,74.62671629991382,74.62674500001594,74.64225959999021,74.72602079994977,False,1,0.8,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,87,0,87,0,74.7585764999967,,,,,,,,,,,,,,,,,,,,,,,,74.7444256999297,74.7585764999967,74.89211919996887,74.89221859991085,74.90828819992021,74.95813489996362,74.95814649993554,74.97434129996691,75.41187389998231,456.73939993139356,6,0.8492519624146555,"[0.4942693886189757, 0.5559542657849802, 0.6303550263677445, 0.6646011700722674, 0.7619880629751006, 0.8062568185997978, 0.8492519624146555, 0.9368691786948867, 1.0]",75.41206000000238,75.4254329999676,75.44272869999986,75.4427462000167,75.45856800000183,75.55946499994025,True,1,1.0,34,75.45856800000183,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,88,0,88,0,75.59250829997472,,,,,,,,,,,,,,,,,,,,,,,,75.57664500002284,75.59250829997472,75.72541019995697,75.72548989998177,75.74102979991585,75.79166509991046,75.7916745999828,75.80825260002166,76.44262849993538,655.9751000022516,7,0.42147478179763614,"[0.5116735488947962, 0.488160717435544, 0.46789476453225315, 0.4657945057217826, 0.4500875009887228, 0.43287027833196584, 0.4176057695289329, 0.42147478179763614, 0.4014599644440044]",76.44267939997371,76.45853069995064,76.47465559991542,76.47466459998395,76.4910724000074,76.57550829998218,False,2,0.4,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,89,0,89,0,76.60762109991629,,,,,,,,,,,,,,,,,,,,,,,,76.59257779992186,76.60762109991629,76.7419461000245,76.74204329994973,76.75823129992932,76.80859939998481,76.80860679992475,76.82513569993898,77.14440959994681,339.85410002060235,6,0.2670403821381181,"[0.4957314452729284, 0.469739014798451, 0.41967679943109193, 0.39381102675975327, 0.3524744123833084, 0.3203706883550843, 0.2670403821381181, 0.2361898453207941, 0.20346205617620425]",77.14458909991663,77.15935119998176,77.1752114999108,77.1752303999383,77.1915324999718,77.29152779991273,False,2,0.2,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,90,0,90,0,77.32441240001936,,,,,,,,,,,,,,,,,,,,,,,,77.30899859999772,77.32441240001936,77.44207669992466,77.44218070001807,77.45844329998363,77.50783709995449,77.50784889992792,77.5261403999757,77.70868779998273,205.58449998497963,3,0.5419501352324464,"[0.4958387544691718, 0.49614110923635024, 0.5262112807660774, 0.5419501352324464, 0.5431945179442697, 0.5669824390850512, 0.5729824808502171, 0.5958199635826036, 0.6029756786313654]",77.70873850001954,77.72464389994275,77.74278400000185,77.7428039999213,77.75828720000573,77.84191179997288,True,3,0.6000000000000001,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,90,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,91,0,91,0,77.87597579997964,,,,,,,,,,,,,,,,,,,,,,,,77.85980209999252,77.87597579997964,78.01155649998691,78.01189889991656,78.02501400001347,78.07445479999296,78.07447999995202,78.09111099992879,78.30911029991694,236.52069992385805,3,0.6100373408541729,"[0.4853329779895129, 0.526502541612422, 0.5843084621240109, 0.6100373408541729, 0.6271372160942642, 0.6967000836921181, 0.7408628446316794, 0.7753756827895228, 0.7825888496752216]",78.30916169995908,78.32442099996842,78.34120999998413,78.34122729999945,78.357620799914,78.44272629998159,False,3,0.8,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,91,0,91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,92,0,92,0,78.47461729997303,,,,,,,,,,,,,,,,,,,,,,,,78.46052009996492,78.47461729997303,78.61018109996803,78.61033950001001,78.62499929999467,78.67426879995037,78.67427720001433,78.69177639996633,78.84234839992132,170.84509995765984,2,0.42985784130541077,"[0.4931137315123038, 0.4572549673643594, 0.42985784130541077, 0.38631991173798413, 0.3404983605659013, 0.32157364065485416, 0.275305349837364, 0.23404383624096184, 0.1973725351073926]",78.84239819995128,78.85857519996352,78.87539409997407,78.87541380000766,78.89220379991457,78.9915116999764,True,3,0.2,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,93,0,93,0,79.02465379994828,,,,,,,,,,,,,,,,,,,,,,,,79.00753940001596,79.02465379994828,79.15826659998856,79.15834819991142,79.17421879991889,79.22618130000774,79.22621559991967,79.24192509998102,79.85950549994595,639.9347998667508,7,0.24226249731260924,"[0.5035897657691139, 0.46475411207310013, 0.4255931396433684, 0.3852748703992018, 0.36604901746511503, 0.30680487559925657, 0.27814414210753463, 0.24226249731260924, 0.2006273255397025]",79.85956289991736,79.87475879990961,79.89186540001538,79.89188249991275,79.90794309997,79.99172569997609,False,1,0.2,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,93,0,93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
